,endTime,artistName,trackName,msPlayed
4997,2023-10-09 12:42,The Weeknd,Die For You,2066
4998,2023-10-09 12:43,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),44280
4999,2023-10-09 12:43,The Weeknd,Starboy,1277
5000,2023-10-09 12:43,FIFTY FIFTY,Cupid - Twin Ver.,4156
5001,2023-10-09 12:43,Lana Del Rey,Say Yes To Heaven,1068
5002,2023-10-09 12:43,SZA,Kill Bill,998
5003,2023-10-09 12:43,PinkPantheress,Boy's a liar Pt. 2,882
5004,2023-10-09 12:45,The Weeknd,Is There Someone Else?,975
5005,2023-10-09 12:45,d4vd,Sleep Well,0
5006,2023-10-09 12:45,Labrinth,Never Felt So Alone,1439
5007,2023-10-09 12:45,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",1439
5008,2023-10-09 12:45,The Weeknd,I Was Never There,7709
5009,2023-10-09 12:45,Dave,Sprinter,882
5010,2023-10-09 12:45,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1671
5011,2023-10-09 12:45,Sabrina Carpenter,Nonsense,928
5012,2023-10-09 12:45,The Neighbourhood,Reflections,92
5013,2023-10-09 12:45,Selena Gomez,People You Know,835
5014,2023-10-09 12:45,Taylor Swift,Cruel Summer,92485
5015,2023-10-09 12:45,Olivia Rodrigo,vampire,1578
5016,2023-10-09 12:45,Chase Atlantic,Into It,0
5017,2023-10-09 12:45,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",1184
5018,2023-10-09 12:48,Doja Cat,Paint The Town Red,152253
5019,2023-10-09 12:48,Azealia Banks,Luxury,1346
5020,2023-10-09 12:48,Kenya Grace,Strangers,3900
5021,2023-10-09 12:48,Mitski,My Love Mine All Mine,3900
5022,2023-10-09 12:48,Russ,3:15 (Breathe),1091
5023,2023-10-09 12:53,Laufey,From The Start,21919
5024,2023-10-09 12:53,Lana Del Rey,Cinnamon Girl,294730
5025,2023-10-09 12:53,RAYE,Escapism. - Sped Up,2275
5026,2023-10-09 13:00,Laufey,Promise,303299
5027,2023-10-09 13:01,Laufey,From The Start,4968
5028,2023-10-09 13:04,Laufey,Promise,208770
5029,2023-10-09 16:46,Laufey,Promise,216892
5030,2023-10-09 16:46,Laufey,From The Start,15854
5031,2023-10-10 06:48,Olivia Rodrigo,all-american bitch,208
5032,2023-10-10 06:48,Olivia Rodrigo,all-american bitch,155989
5033,2023-10-10 06:51,Olivia Rodrigo,all-american bitch,165833
5034,2023-10-10 06:53,Olivia Rodrigo,bad idea right?,91721
5035,2023-10-10 06:58,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),218894
5036,2023-10-10 07:00,RAYE,Escapism. - Sped Up,151997
5037,2023-10-10 07:31,Azealia Banks,Luxury,136858
5038,2023-10-10 07:34,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",108785
5039,2023-10-10 07:37,The Cardigans,Lovefool,193953
5040,2023-10-10 07:37,Shankar-Ehsaan-Loy,It's the Time to Disco,6654
5041,2023-10-10 07:38,Santana,Maria Maria (feat. The Product G&B),12213
5042,2023-10-10 07:41,Santana,Maria Maria (feat. The Product G&B) - sped up,182648
5043,2023-10-10 07:42,Abhijeet,Main Hoon Na(Sad),76486
5044,2023-10-10 07:46,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),215466
5045,2023-10-10 07:49,RAYE,Escapism. - Sped Up,212464
5046,2023-10-10 07:52,Russ,3:15 (Breathe),184000
5047,2023-10-10 07:54,The Weeknd,Stargirl Interlude,111626
5048,2023-10-10 11:05,Lana Del Rey,West Coast,51649
5049,2023-10-10 11:08,Taylor Swift,illicit affairs,140550
5050,2023-10-10 11:11,Olivia Rodrigo,all-american bitch,144799
5051,2023-10-10 11:12,Steve Lacy,Bad Habit,42771
5052,2023-10-10 14:32,Steve Lacy,Bad Habit,150651
5053,2023-10-10 14:40,Laufey,Promise,438729
5054,2023-10-10 14:44,Olivia Rodrigo,all-american bitch,110225
5055,2023-10-11 02:57,Laufey,Promise,198786
5056,2023-10-11 03:01,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),191193
5057,2023-10-11 03:07,Taylor Swift,illicit affairs,157152
5058,2023-10-11 03:10,Steve Lacy,Bad Habit,146587
5059,2023-10-11 03:12,Olivia Rodrigo,all-american bitch,165833
5060,2023-10-11 03:13,Lizzy McAlpine,ceilings,9162
5061,2023-10-11 03:14,Kenya Grace,Strangers,69102
5062,2023-10-11 03:17,Olivia Rodrigo,happier,5340
5063,2023-10-11 03:17,Beach Bunny,Cloud 9,4597
5064,2023-10-11 03:17,Mitski,My Love Mine All Mine,134745
5065,2023-10-11 03:17,Taylor Swift,cardigan,1880
5066,2023-10-11 03:19,Conan Gray,Astronomy,0
5067,2023-10-11 03:19,Sabrina Carpenter,Feather,1068
5068,2023-10-11 03:19,Laufey,From The Start,150627
5069,2023-10-11 03:19,Lana Del Rey,West Coast,882
5070,2023-10-11 03:19,Taylor Swift,Snow On The Beach (feat. More Lana Del Rey),0
5071,2023-10-11 03:19,Olivia Rodrigo,get him back!,1184
5072,2023-10-11 03:19,Charli xcx,Speed Drive (From Barbie The Album),3924
5073,2023-10-11 03:19,Melanie Martinez,EVIL,0
5074,2023-10-11 03:20,Sabrina Carpenter,Nonsense,1160
5075,2023-10-11 03:20,Lana Del Rey,Say Yes To Heaven,835
5076,2023-10-11 03:20,Olivia Rodrigo,"jealousy, jealousy",882
5077,2023-10-11 03:31,Mitski,Washing Machine Heart,58816
5078,2023-10-11 03:33,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",148630
5079,2023-10-11 03:35,Santana,Maria Maria (feat. The Product G&B) - sped up,101610
5080,2023-10-11 03:35,RAYE,Escapism. - Sped Up,1602
5081,2023-10-11 03:35,Hotel Ugly,Shut up My Moms Calling (Sped up),812
5082,2023-10-11 03:38,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),170086
5083,2023-10-11 03:38,PinkPantheress,Boy's a liar Pt. 2,1114
5084,2023-10-11 03:39,Isabel LaRosa,i'm yours sped up,98475
5085,2023-10-11 04:05,Manic Bloom,Running from the Scene,5387
5086,2023-10-11 04:05,SZA,Kill Bill,74141
5087,2023-10-11 04:07,Mitski,Washing Machine Heart,93715
5088,2023-10-11 04:10,The Cardigans,Lovefool,163050
5089,2023-10-11 04:10,Mitski,My Love Mine All Mine,975
5090,2023-10-11 04:12,Beach Bunny,Cloud 9,1346
5091,2023-10-11 04:12,Surf Curse,Freaks,2414
5092,2023-10-11 04:12,Faye Webster,Kingston,144520
5093,2023-10-11 04:12,Tame Impala,"New Person, Same Old Mistakes",0
5094,2023-10-11 08:04,Mitski,I Want You,183414
5095,2023-10-11 08:16,Mitski,Washing Machine Heart,145496
5096,2023-10-11 08:17,The Cardigans,Lovefool,52802
5097,2023-10-12 12:20,Taylor Swift,illicit affairs,1429
5098,2023-10-12 12:20,Laufey,Promise,240213
5099,2023-10-12 12:20,Laufey,From The Start,1215
5100,2023-10-12 12:20,Lizzy McAlpine,ceilings,1002
5101,2023-10-12 12:22,Men I Trust,Show Me How,981
5102,2023-10-12 12:22,Beach Bunny,Cloud 9,938
5103,2023-10-12 12:22,Faye Webster,Kingston,76351
5104,2023-10-12 12:24,Vansire,From the Subway Train,1941
5105,2023-10-12 12:24,Men I Trust,Show Me How,2560
5106,2023-10-12 12:24,Beach Bunny,Prom Queen,618
5107,2023-10-12 12:24,NIKI,Every Summertime,2517
5108,2023-10-12 12:24,Lana Del Rey,Cinnamon Girl,2538
5109,2023-10-12 12:24,Tally Hall,Hidden In the Sand,234
5110,2023-10-12 12:24,PinkPantheress,Pain,597
5111,2023-10-12 12:24,Beach Bunny,Cloud 9,126080
5112,2023-10-12 12:24,TV Girl,The Blonde,874
5113,2023-10-12 12:24,Eyedress,Something About You,831
5114,2023-10-12 12:24,Laufey,Falling Behind,1642
5115,2023-10-12 12:24,Taylor Swift,cardigan,789
5116,2023-10-12 12:24,Laufey,Letter To My 13 Year Old Self,640
5117,2023-10-12 12:27,Vansire,From the Subway Train,597
5118,2023-10-12 12:27,NIKI,Every Summertime,160575
5119,2023-10-12 12:27,Men I Trust,Tree Among Shrubs,576
5120,2023-10-12 12:27,Cults,Gilded Lily,896
5121,2023-10-12 12:28,Sabrina Carpenter,Feather,832
5122,2023-10-12 12:28,bôa,Duvet - Sped Up Version,75072
5123,2023-10-12 12:28,Laufey,Valentine,1663
5124,2023-10-12 12:28,Laufey,Lovesick,1642
5125,2023-10-12 12:28,d4vd,Here With Me,2602
5126,2023-10-12 12:28,Vacations,Telephones,533
5127,2023-10-12 12:28,TV Girl,Cigarettes out the Window,853
5128,2023-10-12 12:28,Vacations,Young,1088
5129,2023-10-12 12:28,"Tyler, The Creator",See You Again (feat. Kali Uchis),960
5130,2023-10-12 12:28,Men I Trust,Oncle Jazz,640
5131,2023-10-12 12:28,New West,Those Eyes,1045
5132,2023-10-12 12:29,Strawberry Guy,What Would I Do?,2005
5133,2023-10-12 12:29,Liana Flores,rises the moon,725
5134,2023-10-12 12:29,Beach Bunny,Sports,960
5135,2023-10-12 12:29,Sabrina Carpenter,Feather,1728
5136,2023-10-12 12:29,Santana,Maria Maria (feat. The Product G&B) - sped up,2389
5137,2023-10-12 12:29,Clairo,Flaming Hot Cheetos,2751
5138,2023-10-12 12:29,Laufey,California and Me,831
5139,2023-10-12 12:29,Matt Maltese,Intolewd,1450
5140,2023-10-12 12:29,Kali Uchis,Melting,1237
5141,2023-10-12 12:29,Laufey,Like the Movies,725
5142,2023-10-12 12:29,Vacations,Young,36416
5143,2023-10-12 12:29,Coldplay,Sparks,2304
5144,2023-10-12 12:29,Laufey,Let You Break My Heart Again,4437
5145,2023-10-12 12:29,beabadoobee,Glue Song,0
5146,2023-10-12 12:29,Lana Del Rey,Pretty When You Cry,1813
5147,2023-10-12 12:32,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),161450
5148,2023-10-12 12:35,Santana,Maria Maria (feat. The Product G&B) - sped up,205781
5149,2023-10-12 12:35,B.o.B,Nothing on You,0
5150,2023-10-12 12:35,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),960
5151,2023-10-12 12:35,RAYE,Escapism. - Sped Up,1215
5152,2023-10-12 12:35,Hiko,Until I Found You (Sped Up) - Heaven When I Held You Again How Could We Ever Just Be Friends,0
5153,2023-10-12 12:36,Santana,Maria Maria (feat. The Product G&B),7914
5154,2023-10-12 12:36,Isabel LaRosa,i'm yours sped up,3029
5155,2023-10-12 12:36,ISTERIF,Honey See You,469
5156,2023-10-12 12:36,PinkPantheress,Boy's a liar Pt. 2,938
5157,2023-10-12 12:37,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",72981
5158,2023-10-12 13:19,Olivia Rodrigo,all-american bitch,158343
5159,2023-10-12 13:21,Sabrina Carpenter,Feather,168948
5160,2023-10-12 13:25,Sabrina Carpenter,because i liked a boy,196258
5161,2023-10-12 13:28,Taylor Swift,Call It What You Want,185272
5162,2023-10-12 13:30,Doja Cat,Paint The Town Red,151069
5163,2023-10-12 13:30,Kenya Grace,Strangers,1137
5164,2023-10-12 13:31,Rihanna,Umbrella,696
5165,2023-10-12 13:31,Doechii,What It Is (Block Boy) (with Kodak Black),2275
5166,2023-10-12 13:31,Billie Eilish,TV,928
5167,2023-10-12 13:31,Laufey,From The Start,1671
5168,2023-10-12 13:31,Olivia Rodrigo,all-american bitch,2136
5169,2023-10-12 13:31,Azealia Banks,Luxury,1230
5170,2023-10-12 13:31,Mitski,My Love Mine All Mine,835
5171,2023-10-12 13:31,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),905
5172,2023-10-12 13:31,Charli xcx,Speed Drive (From Barbie The Album),928
5173,2023-10-12 13:31,Doja Cat,Ain't Shit,1184
5174,2023-10-12 13:31,Doja Cat,Streets,1323
5175,2023-10-12 13:31,RAYE,Escapism. - Sped Up,952
5176,2023-10-12 13:31,Taylor Swift,cardigan,952
5177,2023-10-12 13:31,Hotel Ugly,Shut up My Moms Calling (Sped up),859
5178,2023-10-12 13:38,Lana Del Rey,West Coast,454762
5179,2023-10-12 13:38,Russ,3:15 (Breathe),1207
5180,2023-10-12 13:38,"Tyler, The Creator",See You Again (feat. Kali Uchis),1137
5181,2023-10-12 13:38,The Weeknd,Die For You,928
5182,2023-10-12 13:41,"Tyler, The Creator",See You Again (feat. Kali Uchis),138576
5183,2023-10-12 13:41,The Weeknd,Die For You,1578
5184,2023-10-12 13:43,Sabrina Carpenter,Feather,1021
5185,2023-10-12 13:43,Doja Cat,Woman,1091
5186,2023-10-12 13:43,Olivia Rodrigo,get him back!,159312
5187,2023-10-12 13:43,PinkPantheress,Boy's a liar Pt. 2,1857
5188,2023-10-12 13:44,Taylor Swift,Cruel Summer,1114
5189,2023-10-12 13:44,SZA,Kill Bill,835
5190,2023-10-12 13:44,SZA,Kill Bill,2298
5191,2023-10-12 13:44,PinkPantheress,Boy's a liar Pt. 2,50131
5192,2023-10-12 13:46,Doja Cat,You Right,1509
5193,2023-10-12 13:46,FIFTY FIFTY,Cupid - Twin Ver.,4109
5194,2023-10-12 13:46,Ariana Grande,boyfriend (with Social House),626
5195,2023-10-12 13:46,Tory Lanez,The Color Violet,998
5196,2023-10-12 13:46,Olivia Rodrigo,bad idea right?,116471
5197,2023-10-13 07:02,Labrinth,Never Felt So Alone,618
5198,2023-10-13 07:02,Sabrina Carpenter,Nonsense,746
5199,2023-10-13 07:02,Doja Cat,Get Into It (Yuh),4394
5200,2023-10-13 07:02,FIFTY FIFTY,Cupid - Twin Ver.,682
5201,2023-10-13 07:02,Doja Cat,So High,554
5202,2023-10-13 07:02,Selena Gomez,People You Know,426
5203,2023-10-13 07:02,Olivia Rodrigo,vampire,1173
5204,2023-10-13 07:02,The Weeknd,Stargirl Interlude,831
5205,2023-10-13 07:05,Laufey,Promise,168960
5206,2023-10-13 07:05,Laufey,From The Start,1066
5207,2023-10-13 07:05,Lizzy McAlpine,ceilings,5546
5208,2023-10-13 07:08,Faye Webster,Kingston,168576
5209,2023-10-13 07:10,Lizzy McAlpine,ceilings,917
5210,2023-10-13 07:10,Suki Waterhouse,Good Looking,162773
5211,2023-10-13 07:13,Mitski,My Love Mine All Mine,137773
5212,2023-10-13 07:16,Alexandra Savior,Girlie,196510
5213,2023-10-13 07:17,Faye Webster,Kingston,5845
5214,2023-10-13 07:19,bôa,Duvet,142186
5215,2023-10-13 07:20,Vansire,From the Subway Train,1429
5216,2023-10-13 07:20,Eyedress,Jealous,1151
5217,2023-10-13 07:20,Suki Waterhouse,Moves,9237
5218,2023-10-13 07:20,Surf Curse,Freaks,1407
5219,2023-10-13 07:20,TV Girl,Lovers Rock,76287
5220,2023-10-13 07:20,Cults,Gilded Lily,2645
5221,2023-10-13 07:25,PinkPantheress,Pain,2943
5222,2023-10-13 07:25,Beach Bunny,Cloud 9,133482
5223,2023-10-13 07:25,TV Girl,The Blonde,32960
5224,2023-10-13 07:26,Vundabar,Alien Blues,895
5225,2023-10-13 07:26,Strawberry Guy,Mrs Magic,2645
5226,2023-10-13 07:26,Zeph,could you love me while i hate myself,2325
5227,2023-10-13 07:26,Matt Maltese,Everyone Adores You (at least I do),938
5228,2023-10-13 07:29,Lana Del Rey,Diet Mountain Dew,222920
5229,2023-10-13 07:30,d4vd,Here With Me,6997
5230,2023-10-13 07:30,TV Girl,Cigarettes out the Window,3882
5231,2023-10-13 07:30,Suki Waterhouse,Johanna,1536
5232,2023-10-13 07:30,Tame Impala,"New Person, Same Old Mistakes",48750
5233,2023-10-13 07:32,Suki Waterhouse,Bullshit on the Internet,1429
5234,2023-10-13 07:32,Beach House,Space Song,5141
5235,2023-10-13 07:32,Lana Del Rey,West Coast,11370
5236,2023-10-13 07:32,Cults,Always Forever,80341
5237,2023-10-13 07:32,Mitski,Washing Machine Heart,2346
5238,2023-10-13 07:32,Men I Trust,Oncle Jazz,25258
5239,2023-10-13 07:33,girl in red,we fell in love in october,1408
5240,2023-10-13 07:33,Alex G,Mary,5973
5241,2023-10-13 07:33,Matt Maltese,Intolewd,7701
5242,2023-10-13 07:33,Eyedress,Something About You,5610
5243,2023-10-13 07:33,Cigarettes After Sex,Apocalypse,2069
5244,2023-10-13 07:33,"Tyler, The Creator",See You Again (feat. Kali Uchis),831
5245,2023-10-13 07:33,Suki Waterhouse,Good Looking (Stripped),1834
5246,2023-10-13 07:33,Richy Mitch & The Coal Miners,Evergreen,6869
5247,2023-10-13 07:33,Mild High Club,Homage,1749
5248,2023-10-13 07:33,Lana Del Rey,Pretty When You Cry,1109
5249,2023-10-13 07:35,Suki Waterhouse,Good Looking,119168
5250,2023-10-13 07:35,Alexandra Savior,Girlie,1791
5251,2023-10-13 07:38,d4vd,This Is How It Feels (with Laufey),172415
5252,2023-10-13 07:41,Faye Webster,Kingston,179498
5253,2023-10-13 07:43,Lana Del Rey,West Coast,810
5254,2023-10-13 07:43,d4vd,Here With Me,1920
5255,2023-10-13 07:43,TV Girl,The Blonde,1322
5256,2023-10-13 07:43,Kenya Grace,Strangers,61909
5257,2023-10-13 07:43,Cults,Always Forever,1088
5258,2023-10-13 07:43,Men I Trust,Oncle Jazz,10368
5259,2023-10-13 07:43,TV Girl,Lovers Rock,1216
5260,2023-10-13 07:45,Santana,Maria Maria (feat. The Product G&B) - sped up,119402
5261,2023-10-13 07:45,RAYE,Escapism. - Sped Up,1557
5262,2023-10-13 07:49,bôa,Duvet - Sped Up Version,1045
5263,2023-10-13 07:49,Santana,Maria Maria (feat. The Product G&B),1002
5264,2023-10-13 07:49,Thundercat,Them Changes - Sped Up,896
5265,2023-10-13 07:49,Six Dior,Obsessed - Sped Up,938
5266,2023-10-13 07:49,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),184682
5267,2023-10-13 07:49,New West,Those Eyes - Sped Up,767
5268,2023-10-13 07:49,MADAX,Pain (Sped Up) - It's 8 O'Clock in the Morning Now I'm Entering My Bed,1386
5269,2023-10-13 07:49,PinkPantheress,Boy's a liar Pt. 2,874
5270,2023-10-13 07:50,Six Dior,Obsessed - Sped Up,77631
5271,2023-10-13 07:50,Isabel LaRosa,i'm yours sped up,2709
5272,2023-10-13 07:50,New West,Those Eyes - Sped Up,2176
5273,2023-10-13 07:50,LonelyEve,The Hills X Creepin X The Color Violet,533
5274,2023-10-13 07:57,Olivia Rodrigo,all-american bitch,161834
5275,2023-10-13 07:57,Men I Trust,Oncle Jazz,682
5276,2023-10-13 10:52,Mitski,Washing Machine Heart,192
5277,2023-10-13 10:52,Mitski,Washing Machine Heart,1642
5278,2023-10-13 10:55,Suki Waterhouse,Good Looking,176128
5279,2023-10-13 10:58,Laufey,Promise,180309
5280,2023-10-13 11:01,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),165226
5281,2023-10-13 11:09,Faye Webster,Kingston,22997
5282,2023-10-13 11:20,Taylor Swift,Delicate,146645
5283,2023-10-13 11:26,Taylor Swift,Anti-Hero,263764
5284,2023-10-13 11:28,Taylor Swift,"You're On Your Own, Kid",1365
5285,2023-10-13 11:28,Taylor Swift,Question...?,831
5286,2023-10-13 11:28,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),90795
5287,2023-10-13 11:28,Taylor Swift,Vigilante Shit,1130
5288,2023-10-13 11:28,Taylor Swift,Midnight Rain,2709
5289,2023-10-13 11:30,Taylor Swift,Labyrinth,789
5290,2023-10-13 11:30,Taylor Swift,Bejeweled,120277
5291,2023-10-13 11:33,Taylor Swift,Karma,204852
5292,2023-10-13 11:34,Taylor Swift,Sweet Nothing,26166
5293,2023-10-13 11:37,Taylor Swift,Enchanted,0
5294,2023-10-13 11:37,Faye Webster,Kingston,57280
5295,2023-10-13 11:38,Taylor Swift,Enchanted,0
5296,2023-10-13 11:48,Taylor Swift,illicit affairs,767
5297,2023-10-13 11:48,Sabrina Carpenter,Feather,874
5298,2023-10-13 11:48,Taylor Swift,Enchanted,349248
5299,2023-10-13 11:48,Lizzy McAlpine,ceilings,981
5300,2023-10-13 11:51,Ashe,Moral of the Story,1258
5301,2023-10-13 11:51,NIKI,Every Summertime,195711
5302,2023-10-13 11:52,Beach Bunny,Cloud 9,1023
5303,2023-10-13 11:55,Taylor Swift,The Way I Loved You (Taylor’s Version),226751
5304,2023-10-13 11:55,d4vd,Here With Me,768
5305,2023-10-13 11:55,New West,Those Eyes,2069
5306,2023-10-13 11:56,Olivia Rodrigo,get him back!,18666
5307,2023-10-13 12:00,Olivia Rodrigo,the grudge,246464
5308,2023-10-13 12:03,Santana,Maria Maria (feat. The Product G&B) - sped up,169813
5309,2023-10-13 12:04,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",74410
5310,2023-10-13 12:08,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",217173
5311,2023-10-14 01:48,Suki Waterhouse,Good Looking,251114
5312,2023-10-14 02:10,Laufey,Promise,188288
5313,2023-10-14 02:10,d4vd,This Is How It Feels (with Laufey),853
5314,2023-10-14 02:11,Faye Webster,Kingston,55402
5315,2023-10-14 10:53,Suki Waterhouse,Good Looking,177194
5316,2023-10-14 10:53,Alexandra Savior,Girlie,1983
5317,2023-10-14 10:57,Laufey,Promise,200469
5318,2023-10-14 10:59,yuji,Old Love,669
5319,2023-10-14 10:59,d4vd,Romantic Homicide,902
5320,2023-10-14 10:59,NewJeans,Super Shy,4319
5321,2023-10-14 10:59,PinkPantheress,Boy's a Liar,1368
5322,2023-10-14 10:59,Nadin Amizah,Rayuan Perempuan Gila,700
5323,2023-10-14 10:59,bôa,Duvet,133354
5324,2023-10-14 10:59,keshi,LIMBO,1007
5325,2023-10-14 10:59,keshi,UNDERSTAND,0
5326,2023-10-14 10:59,Reality Club,Am I Bothering You?,2989
5327,2023-10-14 11:06,Justin Hurwitz,Mia & Sebastian’s Theme,74496
5328,2023-10-14 11:06,Azealia Banks,Luxury,10261
5329,2023-10-14 11:11,Olivia Rodrigo,the grudge,250389
5330,2023-10-14 11:13,Olivia Rodrigo,lacy,137962
5331,2023-10-14 11:14,Kenya Grace,Strangers,2261
5332,2023-10-14 11:14,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),84202
5333,2023-10-14 11:15,Doechii,What It Is (Block Boy) (with Kodak Black),853
5334,2023-10-14 11:15,Selena Gomez,Single Soon,34474
5335,2023-10-14 11:15,The Weeknd,Stargirl Interlude,789
5336,2023-10-14 11:15,RAYE,Escapism. - Sped Up,917
5337,2023-10-14 11:29,Kanye West,Flashing Lights,80511
5338,2023-10-14 11:31,Olivia Rodrigo,all-american bitch,142186
5339,2023-10-14 11:33,Demi Lovato,Heart Attack,143381
5340,2023-10-14 11:34,Taylor Swift,Style,1920
5341,2023-10-14 11:34,Maroon 5,Maps,1045
5342,2023-10-14 11:34,Selena Gomez & The Scene,Love You Like A Love Song,597
5343,2023-10-14 11:34,Icona Pop,I Love It (feat. Charli XCX),0
5344,2023-10-14 11:34,Ariana Grande,One Last Time,1280
5345,2023-10-14 11:34,Selena Gomez,Lose You To Love Me,810
5346,2023-10-14 11:34,Ruth B.,Dandelions,831
5347,2023-10-14 11:34,Selena Gomez,People You Know,832
5348,2023-10-14 11:34,Taylor Swift,Cruel Summer,917
5349,2023-10-14 11:34,Julia Michaels,Issues,1152
5350,2023-10-14 11:34,Demi Lovato,Sorry Not Sorry,810
5351,2023-10-14 11:34,Demi Lovato,Cool for the Summer,1429
5352,2023-10-14 11:34,Justin Bieber,Beauty And A Beat,853
5353,2023-10-14 11:34,Ariana Grande,Dangerous Woman,576
5354,2023-10-14 11:34,Justin Bieber,Love Me,0
5355,2023-10-14 11:34,Demi Lovato,Really Don't Care,853
5356,2023-10-14 11:35,Madison Beer,Reckless,1386
5357,2023-10-14 11:35,Maroon 5,Maps,725
5358,2023-10-14 11:35,Selena Gomez,Hands To Myself,0
5359,2023-10-14 11:35,Taylor Swift,Wildest Dreams,0
5360,2023-10-14 11:35,Ariana Grande,Dangerous Woman,36416
5361,2023-10-14 11:37,Maroon 5,Payphone,789
5362,2023-10-14 11:37,Bruno Mars,Grenade,1386
5363,2023-10-14 11:37,Selena Gomez,Hands To Myself,149183
5364,2023-10-14 11:37,Taylor Swift,Wildest Dreams,2837
5365,2023-10-14 11:37,Demi Lovato,Give Your Heart a Break,1002
5366,2023-10-14 11:38,Miley Cyrus,Angels Like You,832
5367,2023-10-14 11:38,Selena Gomez & The Scene,Who Says,725
5368,2023-10-14 11:38,Demi Lovato,Confident,746
5369,2023-10-14 11:38,Ariana Grande,Problem,640
5370,2023-10-14 11:38,Maroon 5,Animals,511
5371,2023-10-14 11:38,Ariana Grande,7 rings,4437
5372,2023-10-14 11:38,Selena Gomez,Fetish (feat. Gucci Mane),938
5373,2023-10-14 11:38,Selena Gomez,Same Old Love,2346
5374,2023-10-14 11:38,Bruno Mars,Locked out of Heaven,575
5375,2023-10-14 11:38,Olivia Rodrigo,deja vu,853
5376,2023-10-14 11:40,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",95445
5377,2023-10-14 11:42,Kali Uchis,Moonlight,142293
5378,2023-10-14 11:56,Azealia Banks,Luxury,64341
5379,2023-10-14 11:59,Taylor Swift,Midnight Rain,160661
5380,2023-10-14 12:07,Taylor Swift,Back To December (Taylor's Version),285504
5381,2023-10-14 12:23,Russ,3:15 (Breathe),77487
5382,2023-10-14 12:25,Olivia Rodrigo,all-american bitch,147516
5383,2023-10-14 12:27,Suki Waterhouse,Good Looking,80271
5384,2023-10-14 12:30,Olivia Rodrigo,the grudge,235009
5385,2023-10-14 13:59,Taylor Swift,Karma,158963
5386,2023-10-14 13:59,Suki Waterhouse,Good Looking,3818
5387,2023-10-14 15:47,Laufey,Promise,180072
5388,2023-10-14 15:48,Akon,Criminal,24520
5389,2023-10-14 15:50,Suki Waterhouse,Good Looking,144079
5390,2023-10-14 15:54,Alexandra Savior,Girlie,202920
5391,2023-10-14 15:58,Laufey,Promise,234266
5392,2023-10-14 16:02,d4vd,This Is How It Feels (with Laufey),284305
5393,2023-10-14 16:06,Faye Webster,Kingston,202653
5394,2023-10-14 16:09,bôa,Duvet,152572
5395,2023-10-14 16:09,Lana Del Rey,Pretty When You Cry,3854
5396,2023-10-14 16:11,Kenya Grace,Strangers,132075
5397,2023-10-14 16:13,TV Girl,The Blonde,441
5398,2023-10-14 16:13,TV Girl,Lovers Rock,133468
5399,2023-10-14 16:17,d4vd,Here With Me,242484
5400,2023-10-14 16:21,Lana Del Rey,West Coast,9265
5401,2023-10-14 16:21,Cults,Always Forever,223746
5402,2023-10-14 16:22,Men I Trust,Oncle Jazz,57876
5403,2023-10-14 16:23,Matt Maltese,Intolewd,32668
5404,2023-10-14 16:25,Azealia Banks,Luxury,156386
5405,2023-10-14 16:28,Kenya Grace,Strangers,1114
5406,2023-10-14 16:28,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),179792
5407,2023-10-14 16:28,Selena Gomez,Single Soon,812
5408,2023-10-14 16:28,The Weeknd,Stargirl Interlude,789
5409,2023-10-14 16:29,Doechii,What It Is (Block Boy) (with Kodak Black),812
5410,2023-10-14 16:29,Kanye West,Flashing Lights,882
