artistName,trackName,danceability,loudness,speechiness,acousticness,valence,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
Leyla Blue,What A Shame,0.699,0.7612196986241538,0.475,0.315,0.565,7FGIEAVXfegxngH9Jg6VwA,spotify:track:7FGIEAVXfegxngH9Jg6VwA,https://api.spotify.com/v1/tracks/7FGIEAVXfegxngH9Jg6VwA,https://api.spotify.com/v1/audio-analysis/7FGIEAVXfegxngH9Jg6VwA,177200.0,4.0,1
LiSA,紅蓮華,0.541,0.8977123826162918,0.157,0.00321,0.263,0qMip0B2D4ePEjBJvAtYre,spotify:track:0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/tracks/0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/audio-analysis/0qMip0B2D4ePEjBJvAtYre,237587.0,4.0,0
Liana Flores,rises the moon,0.483,0.4248744267307273,0.0349,0.947,0.203,51Grh1RyUDcMBbpuyUIUHI,spotify:track:51Grh1RyUDcMBbpuyUIUHI,https://api.spotify.com/v1/tracks/51Grh1RyUDcMBbpuyUIUHI,https://api.spotify.com/v1/audio-analysis/51Grh1RyUDcMBbpuyUIUHI,161929.0,3.0,2
Lijo George,Kamariya,0.337,0.8949279318628522,0.296,0.284,0.405,5HJvDTnAaDWqhsE841I1QR,spotify:track:5HJvDTnAaDWqhsE841I1QR,https://api.spotify.com/v1/tracks/5HJvDTnAaDWqhsE841I1QR,https://api.spotify.com/v1/audio-analysis/5HJvDTnAaDWqhsE841I1QR,251640.0,4.0,0
Like A Motorcycle,Idols,0.335,0.8117765887748418,0.0918,2.67e-06,0.48,5qYzvFEi01tY2iJIVSLIab,spotify:track:5qYzvFEi01tY2iJIVSLIab,https://api.spotify.com/v1/tracks/5qYzvFEi01tY2iJIVSLIab,https://api.spotify.com/v1/audio-analysis/5qYzvFEi01tY2iJIVSLIab,101173.0,4.0,0
Lil Dicky,Freaky Friday (feat. Chris Brown),0.755,0.8372734221445731,0.224,0.147,0.755,6dbSBQXCctYSVryynHXaZ4,spotify:track:6dbSBQXCctYSVryynHXaZ4,https://api.spotify.com/v1/tracks/6dbSBQXCctYSVryynHXaZ4,https://api.spotify.com/v1/audio-analysis/6dbSBQXCctYSVryynHXaZ4,216632.0,4.0,1
Lil Mama,Lip Gloss,0.619,0.8396210963092379,0.501,0.41,0.94,1Y4ZdPOOgCUhBcKZOrUFiS,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/tracks/1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/audio-analysis/1Y4ZdPOOgCUhBcKZOrUFiS,219773.0,4.0,1
Lil Mama,Lip Gloss/ No Music - Main Version - clean,0.718,0.8654455121205504,0.536,0.451,0.882,2SUjRDIn23wnKXpO69apxl,spotify:track:2SUjRDIn23wnKXpO69apxl,https://api.spotify.com/v1/tracks/2SUjRDIn23wnKXpO69apxl,https://api.spotify.com/v1/audio-analysis/2SUjRDIn23wnKXpO69apxl,244133.0,5.0,1
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),0.736,0.772657785542695,0.0615,0.0203,0.894,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000.0,4.0,1
Lil Nas X,J CHRIST,0.726,0.801321249181044,0.112,0.0278,0.943,17CWWoszMuoGecCJzmOubE,spotify:track:17CWWoszMuoGecCJzmOubE,https://api.spotify.com/v1/tracks/17CWWoszMuoGecCJzmOubE,https://api.spotify.com/v1/audio-analysis/17CWWoszMuoGecCJzmOubE,153767.0,4.0,1
Lil Nas X,MONTERO (Call Me By Your Name),0.593,0.7913299847128195,0.22,0.293,0.71,1SC5rEoYDGUK4NfG82494W,spotify:track:1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/tracks/1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/audio-analysis/1SC5rEoYDGUK4NfG82494W,137704.0,4.0,1
Lil Nas X,THATS WHAT I WANT,0.737,0.8517962437213367,0.22,0.00614,0.546,0e8nrvls4Qqv5Rfa2UhqmO,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/tracks/0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/audio-analysis/0e8nrvls4Qqv5Rfa2UhqmO,143901.0,4.0,1
Lil Uzi Vert,20 Min,0.773,0.8654728106573488,0.117,0.109,0.783,0uxSUdBrJy9Un0EYoBowng,spotify:track:0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/audio-analysis/0uxSUdBrJy9Un0EYoBowng,220587.0,4.0,1
Lil Uzi Vert,Homecoming,0.929,0.7721391133435249,0.49,0.000592,0.353,6vxU64pcIuQ38O015Zy4qj,spotify:track:6vxU64pcIuQ38O015Zy4qj,https://api.spotify.com/v1/tracks/6vxU64pcIuQ38O015Zy4qj,https://api.spotify.com/v1/audio-analysis/6vxU64pcIuQ38O015Zy4qj,213885.0,4.0,0
Lilithzplug,CLEARED - Remix,0.631,0.7288436339812188,0.0796,0.685,0.457,54L7uacUGRkvoLokUlNWfH,spotify:track:54L7uacUGRkvoLokUlNWfH,https://api.spotify.com/v1/tracks/54L7uacUGRkvoLokUlNWfH,https://api.spotify.com/v1/audio-analysis/54L7uacUGRkvoLokUlNWfH,126482.0,4.0,2
Lina Naf,Whatever,0.448,0.8327418650360342,0.0439,9.56e-05,0.631,3sLdQWZBAe0ceyZuPly1St,spotify:track:3sLdQWZBAe0ceyZuPly1St,https://api.spotify.com/v1/tracks/3sLdQWZBAe0ceyZuPly1St,https://api.spotify.com/v1/audio-analysis/3sLdQWZBAe0ceyZuPly1St,172928.0,4.0,0
Linkin Park,Breaking the Habit,0.58,0.8559183227778993,0.0313,0.105,0.587,3dxiWIBVJRlqh9xk144rf4,spotify:track:3dxiWIBVJRlqh9xk144rf4,https://api.spotify.com/v1/tracks/3dxiWIBVJRlqh9xk144rf4,https://api.spotify.com/v1/audio-analysis/3dxiWIBVJRlqh9xk144rf4,196133.0,4.0,1
Linkin Park,Crawling,0.58,0.8229962873989956,0.0337,0.0466,0.299,57BrRMwf9LrcmuOsyGilwr,spotify:track:57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/tracks/57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/audio-analysis/57BrRMwf9LrcmuOsyGilwr,208960.0,4.0,0
Linkin Park,Faint,0.554,0.8789855863725705,0.108,0.127,0.611,4Yf5bqU3NK4kNOypcrLYwU,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/tracks/4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/audio-analysis/4Yf5bqU3NK4kNOypcrLYwU,162107.0,4.0,1
Linkin Park,In Pieces,0.511,0.8088556453374101,0.0411,0.00798,0.8,0bt6PVHT4Z4AfZLOpGtVi2,spotify:track:0bt6PVHT4Z4AfZLOpGtVi2,https://api.spotify.com/v1/tracks/0bt6PVHT4Z4AfZLOpGtVi2,https://api.spotify.com/v1/audio-analysis/0bt6PVHT4Z4AfZLOpGtVi2,218013.0,4.0,1
Linkin Park,In the End,0.556,0.8146702336754751,0.0584,0.00958,0.4,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880.0,4.0,0
Linkin Park,Iridescent,0.484,0.8082004804542477,0.0358,0.198,0.216,07rz54LA3Y2lagmY0DnChZ,spotify:track:07rz54LA3Y2lagmY0DnChZ,https://api.spotify.com/v1/tracks/07rz54LA3Y2lagmY0DnChZ,https://api.spotify.com/v1/audio-analysis/07rz54LA3Y2lagmY0DnChZ,296560.0,4.0,0
Linkin Park,Leave Out All The Rest,0.514,0.7997106355099368,0.0363,0.213,0.18,58AS4weYlUWvGztZbKIuAU,spotify:track:58AS4weYlUWvGztZbKIuAU,https://api.spotify.com/v1/tracks/58AS4weYlUWvGztZbKIuAU,https://api.spotify.com/v1/audio-analysis/58AS4weYlUWvGztZbKIuAU,209307.0,4.0,0
Linkin Park,New Divide,0.493,0.8830530683555362,0.0362,0.000235,0.38,6Wx88Mv6b9ofjKMKkdwOJd,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/tracks/6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/audio-analysis/6Wx88Mv6b9ofjKMKkdwOJd,268613.0,4.0,0
Linkin Park,One Step Closer,0.492,0.8542804105699936,0.0491,0.0014,0.538,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333.0,4.0,0
Linkin Park,Papercut,0.524,0.8658822887093253,0.113,0.00022,0.661,1Vej0qeQ3ioKwpI6FUbRv1,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/tracks/1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/audio-analysis/1Vej0qeQ3ioKwpI6FUbRv1,184867.0,4.0,1
Linkin Park,Points of Authority,0.512,0.8688305306835554,0.212,0.03,0.427,5egqKwgK5r5rvGD1LrtR7J,spotify:track:5egqKwgK5r5rvGD1LrtR7J,https://api.spotify.com/v1/tracks/5egqKwgK5r5rvGD1LrtR7J,https://api.spotify.com/v1/audio-analysis/5egqKwgK5r5rvGD1LrtR7J,200240.0,4.0,0
Linkin Park,ROADS UNTRAVELED,0.599,0.8042967896920726,0.0294,0.263,0.581,1dYw8HTRJnFpeEeMtXj99a,spotify:track:1dYw8HTRJnFpeEeMtXj99a,https://api.spotify.com/v1/tracks/1dYw8HTRJnFpeEeMtXj99a,https://api.spotify.com/v1/audio-analysis/1dYw8HTRJnFpeEeMtXj99a,229933.0,3.0,1
Linkin Park,Shadow of the Day,0.535,0.7616291766761303,0.0292,0.00479,0.0666,4Sxx1wd4nnB8ob8Zsujwrs,spotify:track:4Sxx1wd4nnB8ob8Zsujwrs,https://api.spotify.com/v1/tracks/4Sxx1wd4nnB8ob8Zsujwrs,https://api.spotify.com/v1/audio-analysis/4Sxx1wd4nnB8ob8Zsujwrs,290360.0,4.0,0
Linkin Park,Waiting for the End,0.487,0.8619240008735533,0.132,0.0415,0.323,1EWDtcKzwZqflFqdiN3fyv,spotify:track:1EWDtcKzwZqflFqdiN3fyv,https://api.spotify.com/v1/tracks/1EWDtcKzwZqflFqdiN3fyv,https://api.spotify.com/v1/audio-analysis/1EWDtcKzwZqflFqdiN3fyv,231680.0,4.0,0
Linkin Park,What I've Done,0.623,0.8306398777025552,0.0324,0.0141,0.287,4wfyFIRnxdIN0v4OGtXcX3,spotify:track:4wfyFIRnxdIN0v4OGtXcX3,https://api.spotify.com/v1/tracks/4wfyFIRnxdIN0v4OGtXcX3,https://api.spotify.com/v1/audio-analysis/4wfyFIRnxdIN0v4OGtXcX3,205613.0,4.0,0
Linkin Park,With You,0.421,0.865609303341341,0.302,0.0037,0.359,5uuXtfqM7Wp3idCxyHeOll,spotify:track:5uuXtfqM7Wp3idCxyHeOll,https://api.spotify.com/v1/tracks/5uuXtfqM7Wp3idCxyHeOll,https://api.spotify.com/v1/audio-analysis/5uuXtfqM7Wp3idCxyHeOll,203267.0,4.0,0
Lisa Ono,ON THE SUNNY SIDE OF THE STREET - English Version,0.619,0.5950808036689235,0.0469,0.854,0.876,4Q2YZBLBTzw8vEJb8mZEdV,spotify:track:4Q2YZBLBTzw8vEJb8mZEdV,https://api.spotify.com/v1/tracks/4Q2YZBLBTzw8vEJb8mZEdV,https://api.spotify.com/v1/audio-analysis/4Q2YZBLBTzw8vEJb8mZEdV,123960.0,4.0,2
Lizzo,Pink (From Barbie The Album),0.861,0.7594998908058529,0.0427,0.0764,0.803,6QTGiIuNopQu1iV2aa0fDS,spotify:track:6QTGiIuNopQu1iV2aa0fDS,https://api.spotify.com/v1/tracks/6QTGiIuNopQu1iV2aa0fDS,https://api.spotify.com/v1/audio-analysis/6QTGiIuNopQu1iV2aa0fDS,143833.0,4.0,1
Lizzy McAlpine,ceilings,0.516,0.6538272548591396,0.0292,0.473,0.261,2L9N0zZnd37dwF0clgxMGI,spotify:track:2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/audio-analysis/2L9N0zZnd37dwF0clgxMGI,182888.0,3.0,2
Lizzy McAlpine,doomsday,0.404,0.7120004367765889,0.0341,0.583,0.124,4WjxtORnwPavm5PDsAWJEc,spotify:track:4WjxtORnwPavm5PDsAWJEc,https://api.spotify.com/v1/tracks/4WjxtORnwPavm5PDsAWJEc,https://api.spotify.com/v1/audio-analysis/4WjxtORnwPavm5PDsAWJEc,268433.0,3.0,2
Lizzy McAlpine,hate to be lame,0.522,0.6302413190652982,0.0603,0.871,0.303,26MJjeJ0NSOQDKeZzrEFMl,spotify:track:26MJjeJ0NSOQDKeZzrEFMl,https://api.spotify.com/v1/tracks/26MJjeJ0NSOQDKeZzrEFMl,https://api.spotify.com/v1/audio-analysis/26MJjeJ0NSOQDKeZzrEFMl,156798.0,3.0,2
Lo-fi 2307,Ishq Di Baajiyaan - Lofi Flip,0.411,0.6640096090849532,0.405,0.514,0.265,6NwVffBJeULbYgmilErYEz,spotify:track:6NwVffBJeULbYgmilErYEz,https://api.spotify.com/v1/tracks/6NwVffBJeULbYgmilErYEz,https://api.spotify.com/v1/audio-analysis/6NwVffBJeULbYgmilErYEz,227480.0,4.0,2
Local Derby,Bad Side,0.409,0.7691089757588994,0.0624,6.63e-06,0.724,3tMA32H6qQm0naZjqoXaCf,spotify:track:3tMA32H6qQm0naZjqoXaCf,https://api.spotify.com/v1/tracks/3tMA32H6qQm0naZjqoXaCf,https://api.spotify.com/v1/audio-analysis/3tMA32H6qQm0naZjqoXaCf,129268.0,4.0,1
Lomiiel,HAY LUPITA,0.845,0.8805962000436778,0.287,0.00204,0.903,5jFA0f4ZDGLbQP4nxzL8D4,spotify:track:5jFA0f4ZDGLbQP4nxzL8D4,https://api.spotify.com/v1/tracks/5jFA0f4ZDGLbQP4nxzL8D4,https://api.spotify.com/v1/audio-analysis/5jFA0f4ZDGLbQP4nxzL8D4,105836.0,4.0,1
Lonely God,Marlboro Nights,0.466,0.793786853024678,0.311,0.00237,0.782,755inykyaG4w22GWAsA3MX,spotify:track:755inykyaG4w22GWAsA3MX,https://api.spotify.com/v1/tracks/755inykyaG4w22GWAsA3MX,https://api.spotify.com/v1/audio-analysis/755inykyaG4w22GWAsA3MX,68523.0,4.0,1
LonelyEve,The Hills X Creepin X The Color Violet,0.68,0.7513922253767199,0.0409,0.0115,0.207,5qpXZ45eZA3VX3qe76tmqh,spotify:track:5qpXZ45eZA3VX3qe76tmqh,https://api.spotify.com/v1/tracks/5qpXZ45eZA3VX3qe76tmqh,https://api.spotify.com/v1/audio-analysis/5qpXZ45eZA3VX3qe76tmqh,197666.0,4.0,0
Lord Huron,The Night We Met,0.448,0.7151943655820049,0.0452,0.968,0.0998,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212.0,3.0,2
Lorde,Buzzcut Season,0.733,0.6875955448787946,0.0752,0.612,0.251,51QEyJI5M7uyd8DOh9tqQY,spotify:track:51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/tracks/51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/audio-analysis/51QEyJI5M7uyd8DOh9tqQY,246755.0,4.0,2
Lorde,Liability,0.587,0.6676949115527409,0.128,0.92,0.379,6Kkt27YmFyIFrcX3QXFi2o,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,171728.0,4.0,2
Lorde,Ribs,0.525,0.7216641188032322,0.0739,0.534,0.0424,2MvvoeRt8NcOXWESkxWn3g,spotify:track:2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/tracks/2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/audio-analysis/2MvvoeRt8NcOXWESkxWn3g,258969.0,4.0,2
Lorde,Supercut,0.562,0.6956759117711292,0.052,0.219,0.15,6K8VQ84MqhsoakN5MjrnVR,spotify:track:6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/tracks/6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/audio-analysis/6K8VQ84MqhsoakN5MjrnVR,277506.0,4.0,0
Lorde,Team,0.691,0.7719207250491374,0.106,0.167,0.412,3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,193059.0,4.0,0
Lorde,Tennis Court,0.764,0.7405547062677441,0.0609,0.0126,0.426,74fpNVAJrKGQuqHETi4WSt,spotify:track:74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/tracks/74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/audio-analysis/74fpNVAJrKGQuqHETi4WSt,198907.0,4.0,0
Lorde,Writer In The Dark,0.325,0.7546407512557327,0.0418,0.73,0.279,193Dm5SqYy3hTSbuzxbwKc,spotify:track:193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/tracks/193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/audio-analysis/193Dm5SqYy3hTSbuzxbwKc,216611.0,4.0,2
Los Del Rio,Macarena,0.741,0.7404455121205504,0.0527,0.249,0.947,7obdw7ZGr6l1GqSBkFiY11,spotify:track:7obdw7ZGr6l1GqSBkFiY11,https://api.spotify.com/v1/tracks/7obdw7ZGr6l1GqSBkFiY11,https://api.spotify.com/v1/audio-analysis/7obdw7ZGr6l1GqSBkFiY11,251797.0,4.0,1
Los Del Rio,Macarena - Bass Bumpers Remix Radio Edit,0.849,0.7756060275169252,0.0869,0.00242,0.966,3lfjkYDzQS9RsPO0qS4blN,spotify:track:3lfjkYDzQS9RsPO0qS4blN,https://api.spotify.com/v1/tracks/3lfjkYDzQS9RsPO0qS4blN,https://api.spotify.com/v1/audio-analysis/3lfjkYDzQS9RsPO0qS4blN,206750.0,4.0,1
Louis Tomlinson,Written All Over Your Face,0.749,0.8510591832277791,0.0852,0.00625,0.686,7ihiIM5oLCXn011v1qV72D,spotify:track:7ihiIM5oLCXn011v1qV72D,https://api.spotify.com/v1/tracks/7ihiIM5oLCXn011v1qV72D,https://api.spotify.com/v1/audio-analysis/7ihiIM5oLCXn011v1qV72D,160560.0,4.0,1
"Lucie,Too",Lucky,0.461,0.8432791002402272,0.0336,0.0346,0.879,5jkuq8q8itgaOxZtg8fsT7,spotify:track:5jkuq8q8itgaOxZtg8fsT7,https://api.spotify.com/v1/tracks/5jkuq8q8itgaOxZtg8fsT7,https://api.spotify.com/v1/audio-analysis/5jkuq8q8itgaOxZtg8fsT7,98147.0,1.0,1
Luis Fonsi,Despacito - Remix,0.649,0.8562732037562788,0.178,0.226,0.857,1vnnXMrBeEWiRg3YCMCjQq,spotify:track:1vnnXMrBeEWiRg3YCMCjQq,https://api.spotify.com/v1/tracks/1vnnXMrBeEWiRg3YCMCjQq,https://api.spotify.com/v1/audio-analysis/1vnnXMrBeEWiRg3YCMCjQq,230413.0,4.0,1
Lukas Graham,7 Years,0.765,0.8157894736842106,0.0514,0.287,0.34,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300.0,4.0,0
Luke Chiang,Shouldn't Be,0.647,0.69253658003931,0.0312,0.728,0.323,7F6PtLP6fJPVtA1FWVkl8K,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,https://api.spotify.com/v1/tracks/7F6PtLP6fJPVtA1FWVkl8K,https://api.spotify.com/v1/audio-analysis/7F6PtLP6fJPVtA1FWVkl8K,210480.0,3.0,2
Lumi Athena,LET ME SEE YA MOVE!,0.487,0.9079220353789038,0.137,0.00473,0.439,5z6IuFSIc3OrZGDC2Q9icP,spotify:track:5z6IuFSIc3OrZGDC2Q9icP,https://api.spotify.com/v1/tracks/5z6IuFSIc3OrZGDC2Q9icP,https://api.spotify.com/v1/audio-analysis/5z6IuFSIc3OrZGDC2Q9icP,121734.0,4.0,0
Lumi Athena,NALGOTICA!,0.479,0.7213911334352479,0.0543,0.0136,0.151,3mMRpyE2N7oHvypU3RPntr,spotify:track:3mMRpyE2N7oHvypU3RPntr,https://api.spotify.com/v1/tracks/3mMRpyE2N7oHvypU3RPntr,https://api.spotify.com/v1/audio-analysis/3mMRpyE2N7oHvypU3RPntr,114704.0,4.0,0
Lumi Athena,SMOKE IT OFF!,0.429,0.7818846909805636,0.0455,0.00318,0.29,4mMEvkDeY56be4l7Itb5aZ,spotify:track:4mMEvkDeY56be4l7Itb5aZ,https://api.spotify.com/v1/tracks/4mMEvkDeY56be4l7Itb5aZ,https://api.spotify.com/v1/audio-analysis/4mMEvkDeY56be4l7Itb5aZ,117529.0,4.0,0
Luna Li,2516,0.514,0.8230781830093907,0.0263,0.0551,0.771,0R6sz2EUOMSM3qaZHEpG63,spotify:track:0R6sz2EUOMSM3qaZHEpG63,https://api.spotify.com/v1/tracks/0R6sz2EUOMSM3qaZHEpG63,https://api.spotify.com/v1/audio-analysis/0R6sz2EUOMSM3qaZHEpG63,68000.0,4.0,1
Luna Li,Confusion Song,0.445,0.7460690107010266,0.0565,0.561,0.383,62Zw1ojf7TsvGCUMzzQOT8,spotify:track:62Zw1ojf7TsvGCUMzzQOT8,https://api.spotify.com/v1/tracks/62Zw1ojf7TsvGCUMzzQOT8,https://api.spotify.com/v1/audio-analysis/62Zw1ojf7TsvGCUMzzQOT8,161661.0,4.0,2
Luna Li,Misery Moon,0.797,0.6358648176457743,0.0421,0.819,0.432,5EwRVuWJpNNMYM4UkT561o,spotify:track:5EwRVuWJpNNMYM4UkT561o,https://api.spotify.com/v1/tracks/5EwRVuWJpNNMYM4UkT561o,https://api.spotify.com/v1/audio-analysis/5EwRVuWJpNNMYM4UkT561o,68732.0,4.0,2
Luna Li,skiptracing lullaby,0.646,0.6615527407730947,0.0315,0.927,0.134,3puGSgmY9OwIbhmx7XZ31h,spotify:track:3puGSgmY9OwIbhmx7XZ31h,https://api.spotify.com/v1/tracks/3puGSgmY9OwIbhmx7XZ31h,https://api.spotify.com/v1/audio-analysis/3puGSgmY9OwIbhmx7XZ31h,61983.0,4.0,2
Lyn Lapid,In My Mind,0.668,0.6424710635509937,0.0585,0.789,0.323,2W779g2UrRZtVdf3FcEOO1,spotify:track:2W779g2UrRZtVdf3FcEOO1,https://api.spotify.com/v1/tracks/2W779g2UrRZtVdf3FcEOO1,https://api.spotify.com/v1/audio-analysis/2W779g2UrRZtVdf3FcEOO1,162794.0,3.0,2
Lyn Lapid,When She Loved Me,0.604,0.45539419087136934,0.0762,0.973,0.617,3198LMj0bpnXj8Mb1GLo3u,spotify:track:3198LMj0bpnXj8Mb1GLo3u,https://api.spotify.com/v1/tracks/3198LMj0bpnXj8Mb1GLo3u,https://api.spotify.com/v1/audio-analysis/3198LMj0bpnXj8Mb1GLo3u,187709.0,3.0,2
Lyn Lapid,east side,0.452,0.7429023804324089,0.0358,0.0953,0.387,37pql4Ii5LSTBuEoDoi6sJ,spotify:track:37pql4Ii5LSTBuEoDoi6sJ,https://api.spotify.com/v1/tracks/37pql4Ii5LSTBuEoDoi6sJ,https://api.spotify.com/v1/audio-analysis/37pql4Ii5LSTBuEoDoi6sJ,165578.0,4.0,0
Lyn Lapid,poster boy,0.532,0.793786853024678,0.0314,0.131,0.378,17Wks0pgofBbv53Ay7m4Jc,spotify:track:17Wks0pgofBbv53Ay7m4Jc,https://api.spotify.com/v1/tracks/17Wks0pgofBbv53Ay7m4Jc,https://api.spotify.com/v1/audio-analysis/17Wks0pgofBbv53Ay7m4Jc,166307.0,4.0,0
Lyn Lapid,tlit21c,0.682,0.5324033631797336,0.051,0.944,0.694,1ZlnsAT3J7vmf0xuOMHD9V,spotify:track:1ZlnsAT3J7vmf0xuOMHD9V,https://api.spotify.com/v1/tracks/1ZlnsAT3J7vmf0xuOMHD9V,https://api.spotify.com/v1/audio-analysis/1ZlnsAT3J7vmf0xuOMHD9V,66667.0,4.0,2
M.I.A.,Bad Girls,0.639,0.9033631797335664,0.0615,0.00107,0.343,6nzXkCBOhb2mxctNihOqbb,spotify:track:6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/tracks/6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/audio-analysis/6nzXkCBOhb2mxctNihOqbb,227520.0,4.0,0
MADAX,Pain (Sped Up) - It's 8 O'Clock in the Morning Now I'm Entering My Bed,0.729,0.6747106355099368,0.215,0.642,0.649,33JupD9mXeSixjdvGQ0Uxr,spotify:track:33JupD9mXeSixjdvGQ0Uxr,https://api.spotify.com/v1/tracks/33JupD9mXeSixjdvGQ0Uxr,https://api.spotify.com/v1/audio-analysis/33JupD9mXeSixjdvGQ0Uxr,59200.0,4.0,2
MAGIC!,Rude,0.773,0.8386110504476961,0.0381,0.0422,0.925,6RtPijgfPKROxEzTHNRiDp,spotify:track:6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,224840.0,4.0,1
MANOJ TIWARI,Jiya Tu,0.765,0.8210853898231056,0.0674,0.143,0.634,2tyB5vHCjgveVixv6i16xJ,spotify:track:2tyB5vHCjgveVixv6i16xJ,https://api.spotify.com/v1/tracks/2tyB5vHCjgveVixv6i16xJ,https://api.spotify.com/v1/audio-analysis/2tyB5vHCjgveVixv6i16xJ,319933.0,4.0,1
MARINA,Oh No!,0.77,0.8665101550556891,0.039,0.0539,0.964,4sNwdacKyi2S26WrRtNama,spotify:track:4sNwdacKyi2S26WrRtNama,https://api.spotify.com/v1/tracks/4sNwdacKyi2S26WrRtNama,https://api.spotify.com/v1/audio-analysis/4sNwdacKyi2S26WrRtNama,182587.0,4.0,1
MARINA,Primadonna,0.66,0.901998252893645,0.0337,0.0884,0.427,4sOX1nhpKwFWPvoMMExi3q,spotify:track:4sOX1nhpKwFWPvoMMExi3q,https://api.spotify.com/v1/tracks/4sOX1nhpKwFWPvoMMExi3q,https://api.spotify.com/v1/audio-analysis/4sOX1nhpKwFWPvoMMExi3q,221075.0,4.0,0
